Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN UP3 SOLOK,"Jl. Prof Dr Hamka, Kota Solok, Sumatera Barat",Buka 24 Jam,4.84,125.71 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-14 20:27:40
SPKLU PLN ULP BINTUHAN,"Jalan Padang Genteng, Kaur Selatan, Kab. Kaur, Bengkulu 38963",Buka 24 Jam,4.33,516.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:02:06
SPKLU PLN UPK Bangka Belitung,Jl. Lintas Timur Desa Air Anyir Kec. Merawang Kabupaten Bangka Prov. Kep. Bangka Belitung,Buka 24 Jam,5.00,526.22 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 21:04:39
SPKLU REST AREA  KM 360 KERAMASAN,"Rest Area Km. 360 Ruas Tol Terpeka, Pemulutan Ilir, Pemulutan, Ogan Ilir Regency, South Sumatra 30653",Buka 24 Jam,4.94,452.71 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 20:57:13
SPKLU ULP CIKANDE,"Jl. Raya Serang – Jakarta KM. 11, Cikande, Gorda, Julang, Serang, Banten 42186",Buka 24 Jam,3.50,817.46 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 21:40:58
SPKLU PLN ULP PERAWANG,"Jl. Moh. Ali, Perawang Bar., Kec. Tualang, Kabupaten Siak, Riau",Buka 24 Jam,0.00,121.23 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:24:43
SPKLU Perum Seion Serang,"Jl. KH Sulaeman No. 31 , Kagungan , Kec. Serang, Kota  Serang Banten",Buka 24 Jam,4.33,798.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:35:00
SPKLU PLN ULP PASIR PANGARAIAN,"Jl. Koperasi No.3, Pasir Pengaraian, Rambah Tengah Utara, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,212.44 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:38:57
SPKLU RS BUDI ASIH SERANG,"Jl. KH. Sochari No. 39, Sumurpecung, Kec. Serang, Kota Serang, Banten",Buka 24 Jam,4.25,801.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:36:30
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,681.90 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:23:24
SPKLU PLN UJUNG GADING,"JL. NUSANTARA BARAT, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra 26572",Buka 24 Jam,0.00,252.66 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 20:43:57
SPKLU PLN UP3 PEKANBARU,Jl. DR Setia Budhi No 57 Pekanbaru,Buka 24 Jam,4.81,109.82 km,1/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 1, 0)",2025-05-14 20:22:40
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.00,159.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:31:40
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.00,519.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:02:23
SPKLU PT SPE,"Pegadungan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,839.01 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:55:55
SPKLU PLN UP3 SIBOLGA,"Jl. Dr. Ferdinand Lumban Tobing No.20, Huta Tonga Tonga, Kec. Sibolga Utara, Kota Sibolga, Sumatera Utara 22512",Buka 24 Jam,5.00,405.21 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-14 20:48:57
SPKLU REST AREA KM 306 PALEMBANG,Ruas Tol Terbangi Besar - Pematang Panggang  - Kayu Agung,Buka 24 Jam,4.48,495.49 km,3/3 Konektor Tersedia,"('22 kW', 'A CCS2', 'B CCS2')","(1, 1, 1)",2025-05-14 21:01:17
SPKLU Drive Thru Komasda,"Jl. Ahmad Yani, Tanjung Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412",Buka 24 Jam,5.00,709.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:27:01
SPKLU PLN ULP KAKAP,"Jl Raya Sungai Kakap, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381",Buka 24 Jam,0.00,833.20 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 21:49:33
SPKLU PLN KP RIMBO DATA,"Tanjuang Balik, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,0.00,124.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:26:50
SPKLU PLN ULP PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,5.00,476.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:59:22
SPKLU REST AREA KM 68 B Tol Merak - Tangerang,"Banjaragung, Kec. Cipocok Jaya, Kota Serang, Banten 42122",Buka 24 Jam,3.55,804.59 km,5/5 Konektor Tersedia,"('60 kW', '60 kW', '22 kW', '30 kW', '30 kW')","(1, 1, 1, 1, 1)",2025-05-14 21:38:13
SPKLU PLN ULP MANGGAR,"Jalan Jendral Sudirman No.1,Kurnia Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,778.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:32:35
SPKLU SWISS-BELHOTEL JAMBI,"Jl. Prof. Dr Jl. Sumantri Brojonegoro No.1, Solok Sipin, Kecamatan Danau Sipin, Kota Jambi, Jambi 36121",Buka 24 Jam,4.33,247.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:41:37
SPKLU MALL SAMANEA,"Jl. Suvarna Sutera Boulevard, Pasar Gadung Kec. Cikupa, Kab. Tangerang",Buka 24 Jam,4.91,832.62 km,2/3 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 21:48:42
SPKLU TANG AIA CAFE & RESTO,"Jl. Lintas Sumatera Tengah Nagari Kunangan Parit Rantang, Kamang Baru, Kabupaten Sijunjung, Sumatera Barat",Buka 24 Jam,5.00,66.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:17:04
SPKLU PLN ULP PERDAGANGAN,"Jl. Rajamin Purba, Perdagangan I, Kec. Bandar, Kabupaten Simalungun, Sumatera Utara 21184",Buka 24 Jam,0.00,476.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:00:07
SPKLU Bioskop NSCXMeirobie Belitung,"Jl. Pilang Dukong, Dukong, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33417",Buka 24 Jam,0.00,708.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:26:49
SPKLU PLN ULP SAROLANGUN,"Jl. Abdul Manaf No.60, Ps. Sarolangun, Kec. Sarolangun, Kabupaten Sarolangun, Jambi",Buka 24 Jam,5.00,236.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:40:47
SPKLU REST AREA 56B TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,3.00,452.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:56:40
SPKLU TRANSMART PEKANBARU B,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.00,107.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:21:26
SPKLU PLN ULP BALAI SELASA,"Jl. Lintas Barat Sumatera, Pelangai, Kec. Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat 25661",Buka 24 Jam,5.00,180.84 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:36:12
SPKLU MASJID PLN UID S2JB,Jalan Kapten A. Rivai No. 37 Palembang,Buka 24 Jam,0.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 20:53:50
SPKLU PLN HOME SMART MEDAN,"Jl. Gatot Subroto No.102, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118",Buka 24 Jam,4.75,559.42 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 21:13:37
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,557.67 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 21:11:31
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,675.22 km,1/2 Konektor Tersedia,"('25 kW', '22 kW')","(0, 1)",2025-05-14 21:21:30
SPKLU HOTEL MARRIOTT RESORT LAMPUNG,"Jl. Pantai Mutun, Hurun, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung",Buka 24 Jam,1.67,687.80 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:24:35
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,102.14 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 20:19:50
SPKLU CityView Medan,"Jl. Komodor Muda Adi Sucipto, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara",Buka 24 Jam,4.26,554.68 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 21:09:07
SPKLU Terrace 8 Suvarna Sutera,"Wana Kerta, Sindang Jaya, Tangerang Regency, Banten 15560",Buka 24 Jam,4.57,829.03 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(0, 1)",2025-05-14 21:46:46
SPKLU PLN UP3 LUBUK PAKAM,"Jl. Medan - Tebing Tinggi, Perbarakan, Kec. Pagar Merbau, Kabupaten Deli Serdang, Sumatera Utara 20551",Buka 24 Jam,4.98,541.44 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 21:07:50
SPKLU PLN ULP MUARA AMAN,"Jalan Pangeran Zainal Abidin , Kab. Lebong, Bengkulu",Buka 24 Jam,0.00,303.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:45:10
SPKLU Pisa Grande Paramount Serpong,"Jl. Ir. Sukarno, Curug Sangereng, Kec. Kelapa Dua, Kabupaten Tangerang, Banten",Buka 24 Jam,4.15,845.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 22:08:53
SPKLU PLN ULP MUARA BULIAN,"‎Jl‎. ‎Jenderal Sudirman‎, ‎Kab Batang Hari‎, ‎36613‎",Buka 24 Jam,0.00,223.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:39:51
SPKLU MALL PELAYANAN PUBLIK JAMBI,"Jalan Paal Lima, Kota Baru, Kota Jambi",Buka 24 Jam,5.00,249.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:42:47
SPKLU PLN UP3 JAMBI,"Jl. Urip Sumoharjo No. 02, Telanaipura, Kota Jambi",Buka 24 Jam,4.92,246.57 km,4/4 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '22 kW')","(1, 1, 1, 1)",2025-05-14 20:41:09
SPKLU Sungai Pinyuh,"Jl. Pontianak – Sei Pinyuh, Kec Sungai Pinyuh, Kab Mempawah, Kalimantan Barat",Buka 24 Jam,1.00,822.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:41:53
SPKLU PLN UP3 PADANGSIDIMPUAN,"Jl. Raja Inal Siregar No.11A, Batunadua Jae, Kec. Padangsidimpuan Batunadua, Kota Padang Sidempuan, Sumatera Utara 22733",Buka 24 Jam,5.00,338.11 km,2/2 Konektor Tersedia,"('30 kW', '22 kW')","(1, 1)",2025-05-14 20:46:24
SPKLU PLN ULP SRIBAWONO,"Jl. Raya No.93, Mataram Baru, Kec. Mataram Baru, Kabupaten Lampung Timur, Lampung 34199",Buka 24 Jam,3.00,700.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:25:21
SPKLU KOLAM RENANG KELOK SIKABU,"Kelok Sikabu, Koto Tuo, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat 26161",Buka 24 Jam,0.00,153.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:31:02
SPKLU HOTEL SIBAYAK BERASTAGI,"Jl. Merdeka, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22156",Buka 24 Jam,4.79,536.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:07:18
SPKLU PLAZA ANDALAS,"Jalan Pemuda ( Plaza Andalas Lt.2 No.11 Kel, Jl. Blk. Olo, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat",Buka 24 Jam,0.00,162.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:34:30
SPKLU PLN ULP BIREUEN,"Jalan Medan - Banda Aceh Cot Gapu, Geulanggang Baro, Kec. Kota Juang, Kabupaten Bireuen, Aceh 24261",Buka 24 Jam,3.29,834.10 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 21:51:15
SPKLU PLN UIW Bangka Belitung,"Jalan Soekarno Hatta KM 5 Pangkalpinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.97,527.34 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 21:05:36
SPKLU REST AREA 43 MERAK,"Jalan Tol Tangerang Merak KM 43, Kec. Balaraja Kab. Tangerang",Buka 24 Jam,4.39,825.26 km,5/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-14 21:43:25
SPKLU Aryana Karawaci,"Perum Aryana Karawaci, Suka Bakti, Kec. Curug, Kabupaten Tangerang, Banten",Buka 24 Jam,4.08,840.67 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 22:00:18
SPKLU Kampus IT PLN,"Menara PLN, Jl. Lkr. Luar Barat Lantai 2, RT.1/RW.1, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",Buka 24 Jam,4.25,844.74 km,1/1 Konektor Tersedia,(),(),2025-05-14 22:06:35
SPKLU HVT Rest Area KM 14B,"Jl. Tol Merak Jakarta KM 14, Kunciran Jaya, Kec. Pinang Kota Tangerang",Buka 24 Jam,4.54,845.04 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 22:08:08
SPKLU Rest Area KM 45 A Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai KM 45 A, Kandis, Kec. Kandis, Kabupaten Siak, Riau 26868",Buka 24 Jam,4.95,159.51 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:31:58
SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,"Jl. Kamboja No.1, RW.2, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35121",Buka 24 Jam,4.20,678.18 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:22:19
SPKLU DBROTHERS,"Jl. Tani No.20, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat",Buka 24 Jam,5.00,819.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:41:10
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,181.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:36:23
SPKLU PLN BANDARA MINANG KABAU,"Jl. Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586 (P7)",Buka 24 Jam,5.00,164.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:34:58
SPKLU Kondominium Pantai Carita Utara,"Jl. Raya Labuan, Sukajadi, Kec Carita, Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,795.46 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:34:10
SPKLU Yaski (Heartline),"Jl. Permata Sari No. 1000, Binong, Kec. Curug, Kab. Tangerang, Banten",Buka 24 Jam,4.91,839.83 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:57:09
SPKLU Pasar 8 Suvarna Sutera,"Perumahan Suvarna Sutera, Jl. Suvarna Utama No.33A, Wana Kerta, Kec. Sindang Jaya, Kabupaten Tangerang, Banten",Buka 24 Jam,4.68,829.02 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 21:46:30
SPKLU Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Buka 24 Jam,4.35,805.20 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 21:38:51
SPKLU PLN ULP TEBING TINGGI,"Jl Sekip, Kupang, Kec. Tebing Tinggi, Kab. Empat Lawang, Sumatera Selatan",Buka 24 Jam,5.00,381.96 km,1/1 Konektor Tersedia,(),(),2025-05-14 20:48:16
SPKLU Rest Area KM 36 B Bangkinang - Pekanbaru,"Jl. Tol Pekanbaru - Bangkinang KM 36 B, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,1.00,118.21 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-14 20:23:35
SPKLU PLN ULP SINABANG,"Suka Karya, Simeulue Timur, Simeulue Regency, Aceh 24782",Buka 24 Jam,0.00,675.80 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:21:42
SPKLU Kantor ULP Talang Padang,"Jl. Raden Intan No.76, Suka Merindu, Kec. Talang Padang, Kabupaten Tanggamus, Lampung 35377",Buka 24 Jam,5.00,644.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:18:30
SPKLU PLN ULP KOTANOPAN,"Jl. Lintas Medan, Padang Bulan, Kec. Kotanopan, Kabupaten Mandailing Natal, Sumatera Utara 22994",Buka 24 Jam,5.00,251.73 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:43:39
Rest Area KM 269 Terpeka,Rest Area Km. 269  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,5.00,530.75 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 21:06:27
SPKLU MASJID H. ALIUS,"Koto Gaek Guguak, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",Buka 24 Jam,5.00,136.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:28:40
SPKLU PLN ULP TAKENGON,"Jl. Lebe Kader No.89, Simpang Empat, Kec. Bebesen, Kabupaten Aceh Tengah, Aceh",Buka 24 Jam,4.00,778.51 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 21:32:24
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.00,136.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:28:52
SPKLU PLN UID Banten,"Jl Jendral Sudirman No.1, Babakan, Sukasari, Tangerang, Banten",Buka 24 Jam,4.71,840.00 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 21:57:58
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.50,185.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:37:08
SPKLU PLN ULP LUBUK BASUNG,"Lubuk Basung, Kec. Lubuk Basung, Kabupaten Agam, Sumatera Barat 26452",Buka 24 Jam,0.00,187.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:37:18
SPKLU KAMPUS UNAND 2 PYK,"Jl. Rangkayo Rasuna Said, Kubu Gadang, Kec. Payakumbuh Utara, Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,5.00,121.58 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:25:40
SPKLU PLN ULP ANYER,"Jl. Raya Anyer No. 20, Anyar, Kec. Anyar, Kabupaten Serang, Banten",Buka 24 Jam,4.00,778.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:32:07
PLN Kantor Jaga Belinyu,"Kuto Panji, Kec Belinyu (Kantor Jaga Belinyu) Kabupaten Bangka, Kepulauan Bangka Belitung",Buka 24 Jam,4.33,473.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:58:53
SPKLU PLN UP3 TELUKNAGA,"JL. Raya Mauk, Sepatan, Tangerang, Banten, 15520, Indonesia",Buka 24 Jam,5.00,828.71 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 21:45:40
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,670.17 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:20:29
SPKLU HOTEL ASTON ANYER,"Jl. Raya Karang Bolong No 139, Karang Suraga, Kec. Cinangka, Kab Serang Banten",Buka 24 Jam,5.00,782.32 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-14 21:32:57
SPKLU REST AREA 68A,"Jalan Tol Tangerang Merak KM 68 A Kec Cipocok Jaya Kota Serang, Banten",Buka 24 Jam,4.05,804.79 km,5/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 1)",2025-05-14 21:38:34
SPKLU PLN ULP SICINCIN,"Jl. Raya Padang - Bukittinggi Utara PLN No.km.46, Sicincin, Kec. Enam Lingkung, Kabupaten Padang Pariaman, Sumatera Barat",Buka 24 Jam,5.00,160.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:33:15
SPKLU PLN ULP BINTAN CENTER,"Jl. D.I. Panjaitan No.km 9, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Buka 24 Jam,5.00,343.86 km,1/1 Konektor Tersedia,(),(),2025-05-14 20:47:18
SPKLU CENTRE POINT PIK 2,"Kawasan Centre Point Pantai Indak Kapuk 2, Kec. Kosambi Kab. Tangerang",Buka 24 Jam,3.71,832.63 km,0/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 0)",2025-05-14 21:48:53
SPKLU ALOHA PIK 2,"Jl. Laksamana Yos Sudarsono PIK 2, Dadap, Kec. Kosambi, Kabupaten Tangerang, Banten",Buka 24 Jam,4.44,836.00 km,5/7 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '100 kW', '100 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 0, 1, 0)",2025-05-14 21:53:13
SPKLU PLN ULP MARTAPURA,"Kota Baru , Martapura, kab. Ogan Komering Ulu Timur, Sumatra Selatan  32311",Buka 24 Jam,0.00,526.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:04:50
SPKLU PLN ULP PANDEGLANG,"Jl. Jenderal Ahmad Yani No.11, Curug Sawer, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42211",Buka 24 Jam,5.00,812.92 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:40:19
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.00,104.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:21:09
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.50,574.74 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:16:06
SPKLU PLN PLTD SEUNEUBOK,"Meulaboh, Seuneubok, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23617",Buka 24 Jam,0.00,803.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:37:51
SPKLU PLN ULP SAWAHLUNTO,"Jl. Khatib Sulaiman, Santur, Kec. Barangin, Kota Sawahlunto, Sumatera Barat 27355",Buka 24 Jam,5.00,110.91 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:22:51
SPKLU POLRESTA TANGERANG,"Jl. H. Abdul Hamid, Kadu Agung, Kec. Tigaraksa, Kabupaten Tangerang, Banten 15720",Buka 24 Jam,4.80,836.03 km,4/4 Konektor Tersedia,"('7 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 21:53:35
SPKLU SKAY WAY COFFEE,"Jl. Raya Bukittinggi - Payakumbuh No.233, Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26224",Buka 24 Jam,5.00,121.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:25:00
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.48,107.90 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-14 20:22:11
